升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
65.88,1.18,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.43,1.56,43.08,3.79,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.22,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.45,0.0,0.67,0.0,0.45,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.7,7.13,47.51,2.77,0.04,0.08,0.0,0.0,0.0,0.0,0.35,0.12,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.16,0.23,0.04,0.27,0.08,0.94,0.0,0.16,0.19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.31,1.18,45.28,4.72,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.79,1.97,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.89,1.79,68.6,2.3,0.0,0.0,0.0,0.17,0.0,0.0,0.26,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.34,0.17,0.09,0.26,0.0,1.7,0.0,0.09,0.26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61.61,0.0,36.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58.23,0.0,37.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.62,0.0,56.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2.82,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.96,0.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.75,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,6.79,0.0,0.0,0.0,4.15,3.4,16.6,0.0,0.38,0.0,0.75,5.66,0.0,0.0,0.38,0.38,26.42,3.4,0.0,12.83,0.0,5.28,0.0,3.77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.0838522208,0.3735990037,71.9385637194,1.1623080116,0.0415110004,0.0,0.0415110004,0.0,0.0,0.4566210046,0.6641760066,0.1660440017,0.0415110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1660440017,0.0,0.0,0.0,0.0,0.0,0.0830220008,0.0,0.0,0.0,0.2905770029,0.0,0.1660440017,0.0,1.7849730178,0.0,0.1660440017,0.2075550021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46.77,0.38,50.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.41,0.0,26.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.82,0.0,54.55,0.91,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.63,2.21,66.36,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.29,0.0,0.92,0.0,1.29,0.37,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.89,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,2.72,80.95,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,2.72,0.0,0.68,0.68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47.37,0.0,52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.73,0.0,57.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,3.92,0.98,0.0,2.94,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,5.88,0.0,1.96,0.98,0.0,0.0,0.0,3.92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,43.48,6.52,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2.17,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.7,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.94,16.05,12.35,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,18.52,4.94,1.23,8.64,1.23,1.23,0.0,1.23,2.47,0.0,0.0,0.0,0.0,2.47,0.0,9.88,2.47,0.0,0.0,0.0,1.23,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.41,18.92,18.92,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,2.7,0.0,13.51,5.41,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,8.11,0.0,2.7,2.7,0.0,0.0,0.0,5.41,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28,4.92,16.39,31.15,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.28,0.0,0.82,0.82,0.82,7.38,0.0,0.0,0.0,0.0,2.46,3.28,0.0,0.82,0.0,3.28,0.0,1.64,2.46,0.0,3.28,0.0,4.1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,37.5,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,29.03,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,32.26,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,58.82,5.88,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,0.0,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.3864927414,0.2524721229,68.8547583982,2.2687425486,0.014026229,0.0,0.0105196718,0.0035065573,0.0561049162,0.494424574,0.9257311172,1.9566589522,0.0701311452,0.0210393436,0.0035065573,0.0490918017,0.0035065573,0.0,0.0245459008,0.0210393436,0.0070131145,0.0876639316,0.0070131145,0.0,0.0,0.0,0.0210393436,0.1297426187,0.0035065573,0.0,0.0771442598,0.1402622905,0.066624588,0.3892278561,0.0631180307,2.0899081282,0.0315590154,0.0736377025,0.1402622905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.26,2.76,53.42,11.39,0.17,0.12,0.0,0.0,0.23,0.12,0.63,0.0,0.0,0.23,0.0,5.58,0.12,0.0,0.52,0.92,0.29,0.69,0.0,0.0,0.0,0.81,0.0,0.23,0.0,0.06,0.12,1.04,0.4,7.13,2.53,0.12,0.06,0.0,0.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.89,1.69,30.56,10.32,0.08,0.03,0.43,0.83,0.0,0.0,1.31,0.25,0.0,1.56,0.3,7.83,0.23,0.2,1.96,2.17,3.68,2.62,0.15,0.08,0.1,6.72,0.4,2.37,0.03,0.05,0.63,8.06,0.33,7.78,2.67,0.25,0.15,0.05,1.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,1.41,56.86,10.87,0.12,0.18,0.38,0.64,0.0,0.04,1.0,0.06,0.14,0.4,0.08,3.84,0.39,0.02,0.77,0.9,0.32,1.99,0.49,0.06,0.0,0.62,0.33,0.86,0.01,0.03,0.35,2.05,0.38,4.56,1.73,0.38,0.06,0.04,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.96,0.47,58.96,9.43,0.47,0.0,0.47,0.0,0.0,0.47,1.42,0.47,0.0,0.0,0.0,0.94,0.0,0.0,0.94,0.47,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,4.25,0.0,4.25,1.89,2.36,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22,2.76,66.37,8.37,0.18,0.39,0.35,0.63,0.0,0.0,0.71,0.08,0.08,0.07,0.03,0.91,0.05,0.0,0.23,1.65,0.28,1.94,0.44,0.08,0.02,0.22,0.2,0.68,0.03,0.07,0.38,1.8,0.2,1.73,1.37,0.32,0.14,0.03,0.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.22,2.44,76.47,4.95,0.08,0.0,0.1,0.12,0.06,0.02,0.6,0.98,0.04,0.02,0.02,0.08,0.0,0.02,0.0,0.02,0.02,1.08,0.0,0.0,0.0,0.0,0.21,0.29,0.04,0.02,0.08,0.87,0.04,0.48,0.35,0.44,0.04,0.19,0.21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72,1.71,72.53,9.52,0.2,0.0,0.09,0.14,0.0,0.0,0.4,0.51,0.09,0.06,0.0,0.34,0.0,0.02,0.15,0.63,0.15,1.34,0.11,0.0,0.02,0.62,0.14,0.54,0.09,0.02,0.82,1.31,0.34,0.83,0.52,1.43,0.11,0.17,0.74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.33,1.19,47.9,10.03,0.59,0.69,1.58,1.94,0.07,0.01,0.23,0.04,0.45,0.4,0.04,0.63,0.06,0.01,0.04,1.11,0.13,2.85,0.27,0.06,0.06,7.44,0.46,0.47,0.17,0.26,1.64,10.1,0.53,0.62,3.41,0.35,0.37,0.06,0.45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.86,1.75,49.38,11.2,0.31,0.39,1.27,0.51,0.01,0.02,0.44,0.14,0.24,0.36,0.06,1.37,0.12,0.02,0.43,1.51,0.24,12.71,0.1,0.08,0.02,0.51,0.37,0.67,0.03,0.1,0.76,2.67,0.54,3.77,2.64,0.34,0.2,0.12,0.94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.21,2.27,61.04,9.57,0.0,0.04,0.17,0.08,0.04,0.0,0.17,1.13,0.38,0.29,0.0,0.55,0.0,0.0,0.29,1.09,0.13,2.85,0.0,0.13,0.0,0.04,0.29,0.29,0.04,0.04,3.32,2.64,0.13,1.72,0.63,1.93,0.08,0.46,1.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,5.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.48,5.98,0.0,0.0,1.91,4.78,0.24,10.53,0.0,0.0,0.0,3.11,10.77,0.0,0.48,0.48,3.35,12.92,7.18,0.0,12.92,1.2,11.72,0.0,3.11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.4583914458,0.2324500232,72.3849372385,4.7884704788,0.0,0.0,0.0,0.0,0.0,0.1859600186,0.790330079,1.5806601581,0.1859600186,0.0929800093,0.0,0.0,0.0,0.0,0.0,0.3254300325,0.0,0.2789400279,0.0,0.0,0.0,0.0464900046,0.1859600186,0.2789400279,0.0,0.0,0.0,0.2324500232,0.2789400279,1.1622501162,0.2789400279,1.1622501162,0.0,0.0,0.5578800558,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.41,0.0,29.58,35.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,0.0,1.41,2.82,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.15,0.0,35.05,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,9.28,0.0,0.0,4.12,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,3.09,0.0,8.25,4.12,4.12,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.81,1.37,67.28,5.19,0.08,0.0,0.0,0.0,0.0,0.38,0.23,0.15,0.0,0.23,0.0,1.37,0.31,0.08,0.23,0.23,0.69,1.07,0.31,0.0,0.0,0.0,0.15,2.97,0.0,0.0,0.23,1.07,0.08,1.98,0.15,0.53,0.31,0.0,0.46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.22,1.98,74.49,4.54,0.15,0.3,0.08,0.15,0.0,0.0,0.8,0.11,0.0,0.0,0.0,0.53,0.04,0.0,0.0,0.19,0.11,0.88,0.19,0.0,0.0,0.04,0.11,0.84,0.0,0.0,0.38,0.53,0.15,0.95,0.88,0.42,0.04,0.08,0.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28,0.4,84.39,3.78,0.24,0.0,0.0,0.0,0.0,0.0,0.24,1.13,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.08,0.0,0.32,0.08,0.08,0.08,0.0,0.32,0.48,0.08,0.08,0.08,0.08,0.08,0.24,0.16,0.48,0.0,0.16,0.16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.18,0.25,80.86,3.53,1.13,0.13,0.0,0.25,0.0,0.0,0.13,0.63,0.0,0.0,0.0,0.38,0.13,0.0,0.0,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.25,0.13,0.0,0.0,0.13,0.25,0.13,1.13,0.5,0.88,0.0,0.0,0.13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.46,1.15,77.5,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.66,0.0,0.0,0.0,0.0,0.33,2.13,0.0,0.0,0.0,1.31,0.82,0.82,0.49,0.0,0.99,0.66,0.16,0.66,2.3,0.49,0.16,0.0,1.81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.32,0.64,67.64,5.92,0.19,0.0,0.0,0.76,0.0,0.0,0.83,0.13,0.0,0.06,0.0,0.51,0.0,0.0,0.06,0.25,0.06,5.22,0.0,0.0,0.0,0.06,0.25,2.48,0.0,0.0,1.02,1.21,0.45,2.04,1.34,0.19,0.13,0.0,0.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,38.89,0.0,0.0,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
